value,   feasible,   frequency, time, iteration
5022.0,False,3.0,1.1564581394195557,0
1154.0,False,4.0,1.1564581394195557,0
2698.0,False,3.0,1.1564581394195557,0
5056.0,False,1.0,1.1564581394195557,0
9164.0,False,1.0,1.1564581394195557,0
4960.0,False,3.0,1.1564581394195557,0
13510.0,False,8.0,1.1564581394195557,0
1024.0,False,4.0,1.1564581394195557,0
10252.0,False,6.0,1.1564581394195557,0
5994.0,False,3.0,1.1564581394195557,0
3422.0,False,1.0,1.1564581394195557,0
5034.0,False,8.0,1.1564581394195557,0
12124.0,False,1.0,1.1564581394195557,0
9640.0,False,1.0,1.1564581394195557,0
12138.0,False,1.0,1.1564581394195557,0
10526.0,False,1.0,1.1564581394195557,0
14604.0,False,2.0,1.1564581394195557,0
10286.0,False,2.0,1.1564581394195557,0
2774.0,False,4.0,1.1564581394195557,0
18386.0,False,1.0,1.1564581394195557,0
7756.0,False,1.0,1.1564581394195557,0
7608.0,False,8.0,1.1564581394195557,0
7446.0,False,8.0,1.1564581394195557,0
4012.0,False,8.0,1.1564581394195557,0
9566.0,False,4.0,1.1564581394195557,0
14580.0,False,4.0,1.1564581394195557,0
5290.0,False,3.0,1.1564581394195557,0
1010.0,False,1.0,1.1564581394195557,0
6206.0,False,3.0,1.1564581394195557,0
5132.0,False,4.0,1.1564581394195557,0
2754.0,False,2.0,1.1564581394195557,0
9934.0,False,6.0,1.1564581394195557,0
14524.0,False,2.0,1.1564581394195557,0
8540.0,False,8.0,1.1564581394195557,0
138.0,False,6.0,1.1564581394195557,0
10566.0,False,1.0,1.1564581394195557,0
10056.0,False,1.0,1.1564581394195557,0
2462.0,False,6.0,1.1564581394195557,0
0.0,False,9.0,1.1564581394195557,0
16748.0,False,5.0,1.1564581394195557,0
3372.0,False,1.0,1.1564581394195557,0
8258.0,False,2.0,1.1564581394195557,0
2644.0,False,6.0,1.1564581394195557,0
1120.0,False,2.0,1.1564581394195557,0
2740.0,False,4.0,1.1564581394195557,0
10094.0,False,1.0,1.1564581394195557,0
5258.0,False,2.0,1.1564581394195557,0
13408.0,False,1.0,1.1564581394195557,0
11260.0,False,4.0,1.1564581394195557,0
17270.0,False,5.0,1.1564581394195557,0
13796.0,False,1.0,1.1564581394195557,0
3402.0,False,4.0,1.1564581394195557,0
4062.0,False,2.0,1.1564581394195557,0
33534.0,False,2.0,1.1564581394195557,0
12294.0,False,7.0,1.1564581394195557,0
8474.0,False,5.0,1.1564581394195557,0
3540.0,False,5.0,1.1564581394195557,0
10512.0,False,2.0,1.1564581394195557,0
7166.0,False,5.0,1.1564581394195557,0
5072.0,False,12.0,1.1564581394195557,0
7606.0,False,1.0,1.1564581394195557,0
13396.0,False,7.0,1.1564581394195557,0
13418.0,False,1.0,1.1564581394195557,0
18296.0,False,1.0,1.1564581394195557,0
3888.0,False,1.0,1.1564581394195557,0
1654.0,False,6.0,1.1564581394195557,0
25822.0,False,6.0,1.1564581394195557,0
19678.0,False,6.0,1.1564581394195557,0
5016.0,False,3.0,1.1564581394195557,0
18954.0,False,11.0,1.1564581394195557,0
8554.0,False,2.0,1.1564581394195557,0
2412.0,False,5.0,1.1564581394195557,0
7434.0,False,5.0,1.1564581394195557,0
12118.0,False,3.0,1.1564581394195557,0
9582.0,False,4.0,1.1564581394195557,0
2774.0,False,3.0,1.1564581394195557,0
10406.0,False,1.0,1.1564581394195557,0
3594.0,False,1.0,1.1564581394195557,0
7776.0,False,3.0,1.1564581394195557,0
11136.0,False,1.0,1.1564581394195557,0
2740.0,False,2.0,1.1564581394195557,0
7436.0,False,1.0,1.1564581394195557,0
1022.0,False,3.0,1.1564581394195557,0
5022.0,False,4.0,1.1564581394195557,0
6026.0,False,2.0,1.1564581394195557,0
0.0,False,5.0,1.1564581394195557,0
1620.0,False,6.0,1.1564581394195557,0
7404.0,False,2.0,1.1564581394195557,0
10140.0,False,1.0,1.1564581394195557,0
7082.0,False,4.0,1.1564581394195557,0
6282.0,False,1.0,1.1564581394195557,0
7582.0,False,4.0,1.1564581394195557,0
1010.0,False,2.0,1.1564581394195557,0
5152.0,False,2.0,1.1564581394195557,0
5118.0,False,2.0,1.1564581394195557,0
2412.0,False,2.0,1.1564581394195557,0
7152.0,False,1.0,1.1564581394195557,0
5022.0,False,7.0,1.1564581394195557,0
0.0,False,1.0,1.1564581394195557,0
13536.0,False,2.0,1.1564581394195557,0
12214.0,False,4.0,1.1564581394195557,0
1086.0,False,5.0,1.1564581394195557,0
3532.0,False,5.0,1.1564581394195557,0
2014.0,False,4.0,1.1564581394195557,0
25110.0,False,4.0,1.1564581394195557,0
11150.0,False,1.0,1.1564581394195557,0
0.0,False,1.0,1.1564581394195557,0
4604.0,False,4.0,1.1564581394195557,0
7180.0,False,5.0,1.1564581394195557,0
8406.0,False,6.0,1.1564581394195557,0
12456.0,False,1.0,1.1564581394195557,0
11540.0,False,1.0,1.1564581394195557,0
0.0,False,3.0,1.1564581394195557,0
960.0,False,1.0,1.1564581394195557,0
1982.0,False,6.0,1.1564581394195557,0
11178.0,False,2.0,1.1564581394195557,0
10190.0,False,1.0,1.1564581394195557,0
9822.0,False,5.0,1.1564581394195557,0
3452.0,False,6.0,1.1564581394195557,0
16246.0,False,1.0,1.1564581394195557,0
10182.0,False,1.0,1.1564581394195557,0
3152.0,False,2.0,1.1564581394195557,0
18280.0,False,2.0,1.1564581394195557,0
20690.0,False,1.0,1.1564581394195557,0
17622.0,False,7.0,1.1564581394195557,0
8286.0,False,3.0,1.1564581394195557,0
0.0,False,5.0,1.1564581394195557,0
12618.0,False,1.0,1.1564581394195557,0
12428.0,False,1.0,1.1564581394195557,0
0.0,False,6.0,1.1564581394195557,0
12438.0,False,4.0,1.1564581394195557,0
11316.0,False,5.0,1.1564581394195557,0
12516.0,False,4.0,1.1564581394195557,0
3070.0,True,2.0,1.1564581394195557,0
5132.0,False,3.0,1.1564581394195557,0
19666.0,False,3.0,1.1564581394195557,0
11178.0,False,6.0,1.1564581394195557,0
20786.0,False,1.0,1.1564581394195557,0
5132.0,False,1.0,1.1564581394195557,0
16884.0,False,4.0,1.1564581394195557,0
2788.0,False,1.0,1.1564581394195557,0
2768.0,False,1.0,1.1564581394195557,0
5010.0,False,2.0,1.1564581394195557,0
16686.0,False,1.0,1.1564581394195557,0
21234.0,False,8.0,1.1564581394195557,0
13820.0,False,1.0,1.1564581394195557,0
3874.0,False,1.0,1.1564581394195557,0
1120.0,False,5.0,1.1564581394195557,0
10424.0,False,1.0,1.1564581394195557,0
19752.0,False,3.0,1.1564581394195557,0
0.0,False,3.0,1.1564581394195557,0
10046.0,False,6.0,1.1564581394195557,0
19602.0,False,3.0,1.1564581394195557,0
7416.0,False,2.0,1.1564581394195557,0
9994.0,False,4.0,1.1564581394195557,0
17820.0,False,3.0,1.1564581394195557,0
8554.0,False,1.0,1.1564581394195557,0
4972.0,False,3.0,1.1564581394195557,0
6164.0,False,4.0,1.1564581394195557,0
10142.0,False,1.0,1.1564581394195557,0
1004.0,False,2.0,1.1564581394195557,0
4514.0,False,1.0,1.1564581394195557,0
0.0,False,1.0,1.1564581394195557,0
1134.0,False,1.0,1.1564581394195557,0
10032.0,False,2.0,1.1564581394195557,0
13448.0,False,6.0,1.1564581394195557,0
10112.0,False,2.0,1.1564581394195557,0
7742.0,False,3.0,1.1564581394195557,0
8250.0,False,1.0,1.1564581394195557,0
25714.0,False,3.0,1.1564581394195557,0
14554.0,False,4.0,1.1564581394195557,0
5010.0,False,1.0,1.1564581394195557,0
19684.0,False,2.0,1.1564581394195557,0
11270.0,False,1.0,1.1564581394195557,0
9514.0,False,1.0,1.1564581394195557,0
8206.0,False,3.0,1.1564581394195557,0
4000.0,False,3.0,1.1564581394195557,0
9836.0,False,2.0,1.1564581394195557,0
5002.0,False,1.0,1.1564581394195557,0
27390.0,False,3.0,1.1564581394195557,0
12618.0,False,4.0,1.1564581394195557,0
12138.0,False,2.0,1.1564581394195557,0
22954.0,False,3.0,1.1564581394195557,0
19654.0,False,1.0,1.1564581394195557,0
5030.0,False,1.0,1.1564581394195557,0
19628.0,False,1.0,1.1564581394195557,0
6044.0,False,3.0,1.1564581394195557,0
14578.0,False,2.0,1.1564581394195557,0
12252.0,False,2.0,1.1564581394195557,0
6426.0,True,2.0,1.1564581394195557,0
6092.0,False,2.0,1.1564581394195557,0
7124.0,False,2.0,1.1564581394195557,0
9534.0,False,3.0,1.1564581394195557,0
12256.0,False,2.0,1.1564581394195557,0
7128.0,False,2.0,1.1564581394195557,0
9996.0,False,1.0,1.1564581394195557,0
11178.0,False,5.0,1.1564581394195557,0
16152.0,False,2.0,1.1564581394195557,0
4000.0,False,3.0,1.1564581394195557,0
14774.0,False,2.0,1.1564581394195557,0
10284.0,False,1.0,1.1564581394195557,0
0.0,False,1.0,1.1564581394195557,0
17460.0,False,3.0,1.1564581394195557,0
5084.0,False,3.0,1.1564581394195557,0
6092.0,False,2.0,1.1564581394195557,0
14580.0,False,2.0,1.1564581394195557,0
13416.0,False,4.0,1.1564581394195557,0
14630.0,False,2.0,1.1564581394195557,0
3922.0,False,2.0,1.1564581394195557,0
5022.0,False,1.0,1.1564581394195557,0
3498.0,False,2.0,1.1564581394195557,0
16798.0,False,5.0,1.1564581394195557,0
9556.0,False,2.0,1.1564581394195557,0
14618.0,False,4.0,1.1564581394195557,0
7128.0,False,1.0,1.1564581394195557,0
0.0,False,2.0,1.1564581394195557,0
7152.0,False,2.0,1.1564581394195557,0
10418.0,False,1.0,1.1564581394195557,0
0.0,False,3.0,1.1564581394195557,0
7498.0,False,5.0,1.1564581394195557,0
14618.0,False,1.0,1.1564581394195557,0
12312.0,False,2.0,1.1564581394195557,0
1010.0,False,2.0,1.1564581394195557,0
1120.0,False,1.0,1.1564581394195557,0
2754.0,False,1.0,1.1564581394195557,0
9384.0,False,1.0,1.1564581394195557,0
19964.0,False,1.0,1.1564581394195557,0
7096.0,False,2.0,1.1564581394195557,0
5140.0,False,1.0,1.1564581394195557,0
6156.0,False,2.0,1.1564581394195557,0
8396.0,False,2.0,1.1564581394195557,0
0.0,False,2.0,1.1564581394195557,0
4960.0,False,3.0,1.1564581394195557,0
14298.0,False,2.0,1.1564581394195557,0
34.0,False,1.0,1.1564581394195557,0
12630.0,False,1.0,1.1564581394195557,0
14.0,False,1.0,1.1564581394195557,0
5022.0,False,2.0,1.1564581394195557,0
1120.0,False,2.0,1.1564581394195557,0
12408.0,False,2.0,1.1564581394195557,0
19976.0,False,1.0,1.1564581394195557,0
9558.0,False,1.0,1.1564581394195557,0
960.0,False,1.0,1.1564581394195557,0
2788.0,False,1.0,1.1564581394195557,0
3874.0,False,1.0,1.1564581394195557,0
17554.0,False,1.0,1.1564581394195557,0
10292.0,False,1.0,1.1564581394195557,0
1634.0,False,3.0,1.1564581394195557,0
12520.0,False,1.0,1.1564581394195557,0
3154.0,False,1.0,1.1564581394195557,0
5982.0,False,1.0,1.1564581394195557,0
8426.0,False,1.0,1.1564581394195557,0
25048.0,False,2.0,1.1564581394195557,0
4012.0,False,1.0,1.1564581394195557,0
5502.0,False,2.0,1.1564581394195557,0
9166.0,False,1.0,1.1564581394195557,0
17820.0,False,1.0,1.1564581394195557,0
8124.0,False,2.0,1.1564581394195557,0
14536.0,False,2.0,1.1564581394195557,0
11478.0,False,1.0,1.1564581394195557,0
6020.0,False,2.0,1.1564581394195557,0
8984.0,False,1.0,1.1564581394195557,0
10344.0,False,1.0,1.1564581394195557,0
0.0,False,1.0,1.1564581394195557,0
6446.0,True,2.0,1.1564581394195557,0
14.0,False,1.0,1.1564581394195557,0
4012.0,False,1.0,1.1564581394195557,0
3410.0,False,2.0,1.1564581394195557,0
4860.0,False,3.0,1.1564581394195557,0
4972.0,False,2.0,1.1564581394195557,0
7384.0,False,1.0,1.1564581394195557,0
0.0,False,1.0,1.1564581394195557,0
13472.0,False,1.0,1.1564581394195557,0
9228.0,False,1.0,1.1564581394195557,0
6108.0,False,1.0,1.1564581394195557,0
16798.0,False,1.0,1.1564581394195557,0
2610.0,False,1.0,1.1564581394195557,0
12422.0,False,1.0,1.1564581394195557,0
14538.0,False,1.0,1.1564581394195557,0
11102.0,False,2.0,1.1564581394195557,0
13640.0,False,1.0,1.1564581394195557,0
14542.0,False,1.0,1.1564581394195557,0
990.0,False,1.0,1.1564581394195557,0
6046.0,False,1.0,1.1564581394195557,0
6020.0,False,3.0,0.6731257438659668,1
12284.0,False,3.0,0.6731257438659668,1
10044.0,False,1.0,0.6731257438659668,1
19902.0,False,4.0,0.6731257438659668,1
9934.0,False,1.0,0.6731257438659668,1
8382.0,False,1.0,0.6731257438659668,1
6020.0,False,3.0,0.6731257438659668,1
6156.0,False,11.0,0.6731257438659668,1
1010.0,False,15.0,0.6731257438659668,1
5030.0,False,3.0,0.6731257438659668,1
7790.0,False,6.0,0.6731257438659668,1
5540.0,False,6.0,0.6731257438659668,1
5084.0,False,1.0,0.6731257438659668,1
6092.0,False,4.0,0.6731257438659668,1
1120.0,False,1.0,0.6731257438659668,1
2754.0,False,9.0,0.6731257438659668,1
8554.0,False,7.0,0.6731257438659668,1
960.0,False,2.0,0.6731257438659668,1
9576.0,False,1.0,0.6731257438659668,1
7422.0,False,2.0,0.6731257438659668,1
12312.0,False,1.0,0.6731257438659668,1
1134.0,False,7.0,0.6731257438659668,1
1022.0,False,1.0,0.6731257438659668,1
13408.0,False,1.0,0.6731257438659668,1
4774.0,False,1.0,0.6731257438659668,1
5994.0,False,16.0,0.6731257438659668,1
10056.0,False,8.0,0.6731257438659668,1
4000.0,False,2.0,0.6731257438659668,1
1024.0,False,3.0,0.6731257438659668,1
10252.0,False,10.0,0.6731257438659668,1
9384.0,False,1.0,0.6731257438659668,1
1120.0,False,3.0,0.6731257438659668,1
16798.0,False,3.0,0.6731257438659668,1
34.0,False,9.0,0.6731257438659668,1
7152.0,False,12.0,0.6731257438659668,1
10188.0,False,1.0,0.6731257438659668,1
0.0,False,2.0,0.6731257438659668,1
15066.0,False,5.0,0.6731257438659668,1
10286.0,False,4.0,0.6731257438659668,1
14604.0,False,4.0,0.6731257438659668,1
9552.0,False,1.0,0.6731257438659668,1
3154.0,False,3.0,0.6731257438659668,1
0.0,False,5.0,0.6731257438659668,1
14542.0,False,4.0,0.6731257438659668,1
19684.0,False,1.0,0.6731257438659668,1
5010.0,False,5.0,0.6731257438659668,1
1654.0,False,7.0,0.6731257438659668,1
3888.0,False,9.0,0.6731257438659668,1
10140.0,False,5.0,0.6731257438659668,1
7404.0,False,7.0,0.6731257438659668,1
1072.0,False,1.0,0.6731257438659668,1
2610.0,False,1.0,0.6731257438659668,1
13796.0,False,4.0,0.6731257438659668,1
20786.0,False,3.0,0.6731257438659668,1
11178.0,False,1.0,0.6731257438659668,1
8618.0,False,5.0,0.6731257438659668,1
1154.0,False,2.0,0.6731257438659668,1
11178.0,False,15.0,0.6731257438659668,1
12118.0,False,1.0,0.6731257438659668,1
9582.0,False,7.0,0.6731257438659668,1
19628.0,False,10.0,0.6731257438659668,1
8616.0,False,8.0,0.6731257438659668,1
3410.0,False,6.0,0.6731257438659668,1
1634.0,False,6.0,0.6731257438659668,1
5022.0,False,1.0,0.6731257438659668,1
8394.0,False,1.0,0.6731257438659668,1
19752.0,False,2.0,0.6731257438659668,1
10424.0,False,1.0,0.6731257438659668,1
7566.0,False,4.0,0.6731257438659668,1
5022.0,False,1.0,0.6731257438659668,1
2412.0,False,2.0,0.6731257438659668,1
10512.0,False,2.0,0.6731257438659668,1
7742.0,False,7.0,0.6731257438659668,1
5022.0,False,1.0,0.6731257438659668,1
6282.0,False,3.0,0.6731257438659668,1
7082.0,False,5.0,0.6731257438659668,1
11676.0,False,1.0,0.6731257438659668,1
5132.0,False,10.0,0.6731257438659668,1
12422.0,False,1.0,0.6731257438659668,1
7180.0,False,2.0,0.6731257438659668,1
11540.0,False,4.0,0.6731257438659668,1
1634.0,False,1.0,0.6731257438659668,1
25172.0,False,7.0,0.6731257438659668,1
2774.0,False,4.0,0.6731257438659668,1
5140.0,False,3.0,0.6731257438659668,1
1010.0,False,6.0,0.6731257438659668,1
18954.0,False,10.0,0.6731257438659668,1
14266.0,False,2.0,0.6731257438659668,1
11664.0,False,4.0,0.6731257438659668,1
4704.0,False,2.0,0.6731257438659668,1
5050.0,False,4.0,0.6731257438659668,1
8124.0,False,1.0,0.6731257438659668,1
17820.0,False,12.0,0.6731257438659668,1
11308.0,False,1.0,0.6731257438659668,1
3908.0,False,3.0,0.6731257438659668,1
12154.0,False,2.0,0.6731257438659668,1
960.0,False,5.0,0.6731257438659668,1
1140.0,False,2.0,0.6731257438659668,1
1010.0,False,6.0,0.6731257438659668,1
5034.0,False,11.0,0.6731257438659668,1
10526.0,False,2.0,0.6731257438659668,1
14548.0,False,11.0,0.6731257438659668,1
13408.0,False,1.0,0.6731257438659668,1
11260.0,False,1.0,0.6731257438659668,1
14558.0,False,5.0,0.6731257438659668,1
0.0,False,5.0,0.6731257438659668,1
14298.0,False,1.0,0.6731257438659668,1
4604.0,False,4.0,0.6731257438659668,1
5002.0,False,5.0,0.6731257438659668,1
4062.0,False,1.0,0.6731257438659668,1
33534.0,False,13.0,0.6731257438659668,1
10112.0,False,4.0,0.6731257438659668,1
7742.0,False,3.0,0.6731257438659668,1
8540.0,False,1.0,0.6731257438659668,1
14524.0,False,4.0,0.6731257438659668,1
7102.0,False,7.0,0.6731257438659668,1
14554.0,False,3.0,0.6731257438659668,1
13526.0,False,2.0,0.6731257438659668,1
5022.0,False,5.0,0.6731257438659668,1
19602.0,False,14.0,0.6731257438659668,1
4542.0,False,1.0,0.6731257438659668,1
2740.0,False,1.0,0.6731257438659668,1
9470.0,False,1.0,0.6731257438659668,1
6424.0,True,4.0,0.6731257438659668,1
9886.0,False,3.0,0.6731257438659668,1
1162.0,False,6.0,0.6731257438659668,1
1134.0,False,7.0,0.6731257438659668,1
1982.0,False,2.0,0.6731257438659668,1
11178.0,False,3.0,0.6731257438659668,1
1620.0,False,7.0,0.6731257438659668,1
5140.0,False,3.0,0.6731257438659668,1
12126.0,False,2.0,0.6731257438659668,1
4992.0,False,1.0,0.6731257438659668,1
1010.0,False,2.0,0.6731257438659668,1
8618.0,False,1.0,0.6731257438659668,1
11178.0,False,3.0,0.6731257438659668,1
9048.0,False,1.0,0.6731257438659668,1
5010.0,False,1.0,0.6731257438659668,1
7434.0,False,2.0,0.6731257438659668,1
8446.0,False,3.0,0.6731257438659668,1
9228.0,False,1.0,0.6731257438659668,1
4012.0,False,4.0,0.6731257438659668,1
0.0,False,2.0,0.6731257438659668,1
5982.0,False,5.0,0.6731257438659668,1
25110.0,False,4.0,0.6731257438659668,1
11228.0,False,5.0,0.6731257438659668,1
6156.0,False,2.0,0.6731257438659668,1
1154.0,False,1.0,0.6731257438659668,1
7128.0,False,1.0,0.6731257438659668,1
13418.0,False,2.0,0.6731257438659668,1
6092.0,False,1.0,0.6731257438659668,1
12252.0,False,1.0,0.6731257438659668,1
6426.0,True,5.0,0.6731257438659668,1
14552.0,False,3.0,0.6731257438659668,1
960.0,False,1.0,0.6731257438659668,1
5084.0,False,2.0,0.6731257438659668,1
12520.0,False,6.0,0.6731257438659668,1
1024.0,False,4.0,0.6731257438659668,1
2774.0,False,3.0,0.6731257438659668,1
1120.0,False,1.0,0.6731257438659668,1
11150.0,False,3.0,0.6731257438659668,1
20690.0,False,1.0,0.6731257438659668,1
12190.0,False,1.0,0.6731257438659668,1
62.0,False,4.0,0.6731257438659668,1
19810.0,False,2.0,0.6731257438659668,1
10182.0,False,1.0,0.6731257438659668,1
3152.0,False,1.0,0.6731257438659668,1
1120.0,False,2.0,0.6731257438659668,1
10094.0,False,1.0,0.6731257438659668,1
5258.0,False,1.0,0.6731257438659668,1
12428.0,False,2.0,0.6731257438659668,1
0.0,False,6.0,0.6731257438659668,1
16298.0,False,1.0,0.6731257438659668,1
8424.0,False,1.0,0.6731257438659668,1
13820.0,False,5.0,0.6731257438659668,1
2412.0,False,1.0,0.6731257438659668,1
3394.0,False,2.0,0.6731257438659668,1
19558.0,False,2.0,0.6731257438659668,1
5132.0,False,3.0,0.6731257438659668,1
16884.0,False,2.0,0.6731257438659668,1
3372.0,False,5.0,0.6731257438659668,1
6108.0,False,2.0,0.6731257438659668,1
7128.0,False,3.0,0.6731257438659668,1
6024.0,False,2.0,0.6731257438659668,1
12438.0,False,3.0,0.6731257438659668,1
17554.0,False,1.0,0.6731257438659668,1
19602.0,False,1.0,0.6731257438659668,1
0.0,False,4.0,0.6731257438659668,1
7420.0,False,4.0,0.6731257438659668,1
9962.0,False,1.0,0.6731257438659668,1
8274.0,False,6.0,0.6731257438659668,1
0.0,False,3.0,0.6731257438659668,1
8424.0,False,4.0,0.6731257438659668,1
4842.0,False,6.0,0.6731257438659668,1
7544.0,False,1.0,0.6731257438659668,1
1168.0,False,10.0,0.6731257438659668,1
7776.0,False,2.0,0.6731257438659668,1
11136.0,False,2.0,0.6731257438659668,1
10032.0,False,6.0,0.6731257438659668,1
4960.0,False,2.0,0.6731257438659668,1
10142.0,False,4.0,0.6731257438659668,1
1620.0,False,2.0,0.6731257438659668,1
2624.0,False,6.0,0.6731257438659668,1
10292.0,False,1.0,0.6731257438659668,1
34.0,False,4.0,0.6731257438659668,1
4012.0,False,5.0,0.6731257438659668,1
15490.0,False,1.0,0.6731257438659668,1
3372.0,False,3.0,0.6731257438659668,1
19028.0,False,1.0,0.6731257438659668,1
990.0,False,5.0,0.6731257438659668,1
3084.0,False,2.0,0.6731257438659668,1
5994.0,False,1.0,0.6731257438659668,1
3874.0,False,1.0,0.6731257438659668,1
19560.0,False,5.0,0.6731257438659668,1
21234.0,False,2.0,0.6731257438659668,1
990.0,False,4.0,0.6731257438659668,1
12318.0,False,2.0,0.6731257438659668,1
8262.0,False,2.0,0.6731257438659668,1
0.0,False,1.0,0.6731257438659668,1
9920.0,False,7.0,0.6731257438659668,1
8474.0,False,2.0,0.6731257438659668,1
14548.0,False,2.0,0.6731257438659668,1
15552.0,False,3.0,0.6731257438659668,1
2630.0,False,2.0,0.6731257438659668,1
21222.0,False,7.0,0.6731257438659668,1
5982.0,False,4.0,0.6731257438659668,1
12516.0,False,4.0,0.6731257438659668,1
8394.0,False,1.0,0.6731257438659668,1
19654.0,False,3.0,0.6731257438659668,1
7436.0,False,1.0,0.6731257438659668,1
1086.0,False,4.0,0.6731257438659668,1
4972.0,False,1.0,0.6731257438659668,1
4020.0,False,2.0,0.6731257438659668,1
11614.0,False,1.0,0.6731257438659668,1
10284.0,False,6.0,0.6731257438659668,1
14580.0,False,1.0,0.6731257438659668,1
1052.0,False,1.0,0.6731257438659668,1
9822.0,False,2.0,0.6731257438659668,1
3070.0,True,2.0,0.6731257438659668,1
14530.0,False,2.0,0.6731257438659668,1
9558.0,False,5.0,0.6731257438659668,1
13416.0,False,2.0,0.6731257438659668,1
14698.0,False,2.0,0.6731257438659668,1
5982.0,False,2.0,0.6731257438659668,1
0.0,False,1.0,0.6731257438659668,1
7756.0,False,1.0,0.6731257438659668,1
7608.0,False,3.0,0.6731257438659668,1
18386.0,False,3.0,0.6731257438659668,1
0.0,False,2.0,0.6731257438659668,1
0.0,False,3.0,0.6731257438659668,1
14536.0,False,1.0,0.6731257438659668,1
14.0,False,2.0,0.6731257438659668,1
5132.0,False,2.0,0.6731257438659668,1
9556.0,False,1.0,0.6731257438659668,1
5152.0,False,2.0,0.6731257438659668,1
7582.0,False,2.0,0.6731257438659668,1
14728.0,False,2.0,0.6731257438659668,1
9056.0,False,2.0,0.6731257438659668,1
15552.0,False,1.0,0.6731257438659668,1
5056.0,False,1.0,0.6731257438659668,1
5544.0,False,1.0,0.6731257438659668,1
7498.0,False,4.0,0.6731257438659668,1
1022.0,False,1.0,0.6731257438659668,1
8488.0,False,3.0,0.6731257438659668,1
25758.0,False,2.0,0.6731257438659668,1
2788.0,False,1.0,0.6731257438659668,1
2768.0,False,3.0,0.6731257438659668,1
7166.0,False,3.0,0.6731257438659668,1
4012.0,False,4.0,0.6731257438659668,1
8206.0,False,1.0,0.6731257438659668,1
4000.0,False,6.0,0.6731257438659668,1
6164.0,False,1.0,0.6731257438659668,1
14618.0,False,2.0,0.6731257438659668,1
6114.0,False,1.0,0.6731257438659668,1
7484.0,False,1.0,0.6731257438659668,1
6164.0,False,2.0,0.6731257438659668,1
12568.0,False,1.0,0.6731257438659668,1
8500.0,False,1.0,0.6731257438659668,1
7384.0,False,3.0,0.6731257438659668,1
8168.0,False,1.0,0.6731257438659668,1
0.0,False,2.0,0.6731257438659668,1
14586.0,False,4.0,0.6731257438659668,1
